pT,pT2,k_addO,k_addN,k_CyA,K_cdc25,MGMT0,k_MGMT,k_BER,k_MMR,k_DSBO,k_DSBN,k_HR,kf_ATR,k_ATR,K_add,kd_pATR,kf_Chk1,k_Chk1,kd_pChk1,Cdc250,k_cdc25,kf_p53,k_p53,K_ATR,kp_ser46,kf_Mdm2,K_p53,k_apop,upAsy,tED50,sness
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,5.80377877877878e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,6.38415665665666e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,6.96453453453453e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,7.54491241241241e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,8.12529029029029e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,8.70566816816817e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,9.28604604604605e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,9.86642392392393e-07,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.04468018018018e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.10271796796797e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.16075575575576e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.21879354354354e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.27683133133133e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.33486911911912e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.39290690690691e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.45094469469469e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.50898248248248e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.56702027027027e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.62505805805806e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.68309584584585e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.74113363363363e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.79917142142142e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.85720920920921e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.915246996997e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,1.97328478478479e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.03132257257257e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.08936036036036e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.14739814814815e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.20543593593594e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.26347372372372e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.32151151151151e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.3795492992993e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.43758708708709e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.49562487487488e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.55366266266266e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.61170045045045e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.66973823823824e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.72777602602603e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.78581381381381e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.8438516016016e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.90188938938939e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,2.95992717717718e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.01796496496497e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.07600275275275e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.13404054054054e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.19207832832833e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.25011611611612e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.3081539039039e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.36619169169169e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.42422947947948e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.48226726726727e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.54030505505506e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.59834284284284e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.65638063063063e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.71441841841842e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.77245620620621e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
0.003704,0.007785,0.0112400924,0.1538482587,2.0706560496,1.3691691921,0,47.6202303904,2.16,5.6,0.0003179173,3.74695e-05,0.166,3.83049399399399e-06,0.0211012041,7.11823e-05,0.0039367373,0.001746,487.5462567023,0.0828772014,4.5273,244.8291664616,0.0007014704,37.709242739,0.000421155,3.903121545,0.049685462,0.5375556463,0.0647671225,0.2557676226,378.199984817,0.0042264268
